id_cliente;genero;idade;continente;pais;estado
1843636;Male;39;North America;United States;New York
1843729;Female;29;North America;United States;Michigan
1843780;Male;68;North America;United States;New Hampshire
1843882;Female;51;North America;United States;Michigan
1844148;Female;60;North America;United States;New York
1844416;Male;31;North America;United States;Minnesota
1844682;Male;87;North America;United States;Virginia
1845069;Female;61;North America;United States;Mississippi
1845084;Male;23;North America;United States;West Virginia
1845277;Male;30;North America;United States;New York
1845296;Male;72;North America;United States;New Jersey
1845648;Male;74;North America;United States;Maine
1845761;Male;45;North America;United States;Massachusetts
1845770;Male;44;North America;United States;Florida
1846024;Male;71;North America;United States;New York
1846325;Male;29;North America;United States;California
1846392;Female;83;North America;United States;Indiana
1846531;Female;67;North America;United States;New Jersey
1846768;Female;89;North America;United States;Illinois
1846866;Male;56;North America;United States;California
1847006;Female;75;North America;United States;Louisiana
1847047;Male;59;North America;United States;New Jersey
1847562;Male;29;North America;United States;New York
1847709;Male;38;North America;United States;Indiana
1848290;Male;75;North America;United States;Massachusetts
1848327;Female;52;North America;United States;Arizona
1848442;Male;59;North America;United States;Michigan
1848729;Male;63;North America;United States;California
1848776;Male;28;North America;United States;Texas
1849306;Male;40;North America;United States;Michigan
1849364;Male;77;North America;United States;Indiana
1849584;Female;33;North America;United States;California
1849625;Female;88;North America;United States;Texas
1849661;Female;67;North America;United States;Nebraska
1849831;Female;77;North America;United States;Missouri
1850237;Female;85;North America;United States;Texas
1850415;Male;56;North America;United States;South Carolina
1850913;Female;30;North America;United States;Wisconsin
1851016;Female;82;North America;United States;Texas
1851066;Male;50;North America;United States;Texas
1851176;Female;36;North America;United States;Illinois
1851335;Male;46;North America;United States;Arizona
1851698;Male;36;North America;United States;Washington
1851881;Male;83;North America;United States;California
1851888;Male;62;North America;United States;Texas
1851889;Male;73;North America;United States;Texas
1851932;Female;45;North America;United States;Louisiana
1852391;Female;28;North America;United States;Missouri
1852515;Male;88;North America;United States;Missouri
1852635;Female;46;North America;United States;Arkansas
1853071;Female;58;North America;United States;Arizona
1853111;Female;75;North America;United States;Texas
1853113;Male;76;North America;United States;Illinois
1853251;Female;71;North America;United States;New York
1853279;Male;44;North America;United States;Virginia
1853561;Male;78;North America;United States;Illinois
1853633;Male;30;North America;United States;Michigan
1853699;Female;68;North America;United States;Oklahoma
1853810;Female;81;North America;United States;Delaware
1853858;Female;27;North America;United States;Missouri
1854100;Female;77;North America;United States;Indiana
1854194;Female;69;North America;United States;Oregon
1854270;Male;32;North America;United States;Pennsylvania
1854450;Female;90;North America;United States;New Hampshire
1854563;Female;82;North America;United States;Florida
1854577;Male;29;North America;United States;Mississippi
1854760;Male;29;North America;United States;California
1854956;Male;40;North America;United States;Illinois
1855046;Female;86;North America;United States;Wisconsin
1855193;Female;60;North America;United States;California
1855347;Female;53;North America;United States;Oregon
1855461;Male;35;North America;United States;Tennessee
1855661;Female;63;North America;United States;Michigan
1855763;Male;51;North America;United States;Minnesota
1855892;Male;83;North America;United States;Texas
1855926;Female;27;North America;United States;Oregon
1855974;Male;40;North America;United States;Massachusetts
1856070;Female;57;North America;United States;Missouri
1856073;Female;43;North America;United States;New Jersey
1856080;Female;88;North America;United States;Florida
1856165;Male;64;North America;United States;Texas
1856179;Male;79;North America;United States;Missouri
1856221;Female;78;North America;United States;California
1856367;Female;58;North America;United States;Alabama
1856429;Female;37;North America;United States;Wisconsin
1856634;Female;65;North America;United States;Massachusetts
1856679;Male;89;North America;United States;Missouri
1856690;Male;67;North America;United States;New Hampshire
1856828;Female;72;North America;United States;Maryland
1857129;Female;41;North America;United States;Louisiana
1857319;Female;28;North America;United States;Illinois
1857436;Male;35;North America;United States;Michigan
1857461;Female;28;North America;United States;Ohio
1857519;Male;71;North America;United States;Texas
1857544;Male;71;North America;United States;Colorado
1857564;Male;72;North America;United States;Washington
1857819;Female;30;North America;United States;Oklahoma
1857865;Female;58;North America;United States;Oklahoma
1857896;Female;61;North America;United States;Minnesota
1857984;Male;23;North America;United States;Illinois
1858251;Male;82;North America;United States;Georgia
1858284;Female;65;North America;United States;Colorado
1858292;Female;75;North America;United States;Texas
1858660;Female;50;North America;United States;California
1858665;Female;47;North America;United States;Pennsylvania
1858749;Female;41;North America;United States;New Jersey
1858814;Female;72;North America;United States;Nevada
1858963;Male;59;North America;United States;Connecticut
1859011;Male;46;North America;United States;New Jersey
1859121;Male;88;North America;United States;Florida
1859167;Female;49;North America;United States;Texas
1859258;Female;85;North America;United States;New Jersey
1859434;Male;80;North America;United States;Alaska
1859603;Female;33;North America;United States;New Jersey
1859707;Male;52;North America;United States;Texas
1859740;Female;86;North America;United States;Florida
1859768;Female;86;North America;United States;Illinois
1859855;Male;69;North America;United States;Maryland
1859902;Male;71;North America;United States;Texas
1860085;Female;60;North America;United States;Texas
1860133;Male;56;North America;United States;Michigan
1860245;Female;46;North America;United States;Minnesota
1860389;Male;72;North America;United States;Michigan
1860488;Male;64;North America;United States;Washington
1860591;Female;50;North America;United States;Colorado
1860639;Female;49;North America;United States;Utah
1860642;Female;51;North America;United States;Minnesota
1861020;Male;26;North America;United States;Hawaii
1861166;Female;62;North America;United States;Texas
1861173;Male;49;North America;United States;Pennsylvania
1861203;Female;57;North America;United States;Louisiana
1861290;Male;89;North America;United States;Wisconsin
1861308;Female;29;North America;United States;Florida
1861354;Female;24;North America;United States;California
1861363;Male;57;North America;United States;Washington
1861576;Male;51;North America;United States;Texas
1861686;Female;76;North America;United States;New York
1861844;Female;37;North America;United States;West Virginia
1862500;Female;58;North America;United States;New Jersey
1862520;Male;28;North America;United States;South Carolina
1862524;Female;36;North America;United States;California
1862622;Male;51;North America;United States;Connecticut
1862651;Female;80;North America;United States;California
1862990;Female;56;North America;United States;California
1863297;Male;69;North America;United States;New York
1863384;Female;72;North America;United States;California
1863578;Female;65;North America;United States;Oregon
1864077;Male;49;North America;United States;Ohio
1864354;Female;62;North America;United States;Texas
1864461;Male;86;North America;United States;Alabama
1864481;Male;53;North America;United States;Iowa
1864541;Female;42;North America;United States;Texas
1864693;Female;34;North America;United States;California
1864772;Female;55;North America;United States;Pennsylvania
1865096;Female;60;North America;United States;West Virginia
1865137;Female;67;North America;United States;Texas
1865183;Female;87;North America;United States;Ohio
1865189;Male;78;North America;United States;Georgia
1865278;Female;59;North America;United States;New York
1865305;Female;62;North America;United States;California
1865362;Male;65;North America;United States;New Jersey
1865399;Female;74;North America;United States;Kansas
1865461;Male;40;North America;United States;California
1865468;Male;63;North America;United States;Texas
1865702;Male;60;North America;United States;Colorado
1865718;Male;84;North America;United States;Ohio
1865833;Female;27;North America;United States;New York
1865857;Male;57;North America;United States;Pennsylvania
1865927;Male;50;North America;United States;Virginia
1866061;Male;25;North America;United States;California
1866245;Male;34;North America;United States;Minnesota
1866388;Female;82;North America;United States;South Carolina
1866421;Female;67;North America;United States;California
1866451;Male;68;North America;United States;New York
1866637;Male;60;North America;United States;Ohio
1866870;Male;75;North America;United States;New York
1867076;Male;76;North America;United States;New Jersey
1867082;Male;24;North America;United States;Illinois
1867250;Male;44;North America;United States;Illinois
1867252;Female;28;North America;United States;Oregon
1867338;Male;53;North America;United States;South Dakota
1867408;Female;57;North America;United States;Tennessee
1867738;Female;65;North America;United States;Maryland
1867941;Male;72;North America;United States;Kentucky
1868016;Male;77;North America;United States;Florida
1868062;Female;49;North America;United States;California
1868176;Female;36;North America;United States;Florida
1868588;Male;62;North America;United States;California
1869091;Female;53;North America;United States;California
1869148;Male;39;North America;United States;Pennsylvania
1869336;Female;51;North America;United States;California
1869542;Female;79;North America;United States;Pennsylvania
1869574;Female;50;North America;United States;Missouri
1869727;Female;82;North America;United States;Kansas
1869800;Female;82;North America;United States;California
1870033;Female;74;North America;United States;New York
1870208;Male;30;North America;United States;California
1870226;Male;89;North America;United States;New York
1870287;Female;61;North America;United States;North Carolina
1870431;Male;48;North America;United States;Illinois
1870500;Male;46;North America;United States;Illinois
1870589;Female;48;North America;United States;New York
1870661;Male;88;North America;United States;California
1870842;Male;26;North America;United States;Nevada
1870877;Male;53;North America;United States;Virginia
1871089;Female;72;North America;United States;Maine
1871157;Male;47;North America;United States;Texas
1871379;Female;83;North America;United States;California
1871416;Male;61;North America;United States;Georgia
1871454;Male;51;North America;United States;Ohio
1871472;Male;82;North America;United States;Nevada
1871500;Female;78;North America;United States;Missouri
1871990;Female;31;North America;United States;Washington
1872005;Female;78;North America;United States;Ohio
1872046;Male;44;North America;United States;Indiana
1872178;Male;53;North America;United States;Texas
1872284;Male;72;North America;United States;Maryland
1872442;Male;26;North America;United States;Pennsylvania
1872529;Male;40;North America;United States;California
1872587;Female;77;North America;United States;Massachusetts
1873593;Female;29;North America;United States;Colorado
1873607;Female;34;North America;United States;North Carolina
1873740;Male;80;North America;United States;Wisconsin
1873895;Female;48;North America;United States;Kentucky
1874014;Female;32;North America;United States;Colorado
1874019;Female;57;North America;United States;Washington
1874020;Male;35;North America;United States;Kentucky
1874057;Female;79;North America;United States;Idaho
1874375;Male;48;North America;United States;North Carolina
1874501;Male;33;North America;United States;New York
1874507;Male;89;North America;United States;Washington
1874700;Male;89;North America;United States;North Carolina
1874916;Male;63;North America;United States;Texas
1875275;Male;73;North America;United States;Michigan
1875566;Female;57;North America;United States;New York
1875792;Male;30;North America;United States;New York
1875921;Male;26;North America;United States;Florida
1875946;Female;66;North America;United States;Missouri
1876093;Male;45;North America;United States;New York
1876132;Male;40;North America;United States;Tennessee
1876269;Male;70;North America;United States;Wisconsin
1876912;Male;75;North America;United States;Illinois
1877016;Male;42;North America;United States;Utah
1877046;Male;61;North America;United States;Colorado
1877054;Female;85;North America;United States;New York
1877176;Female;40;North America;United States;Texas
1877381;Male;76;North America;United States;Maryland
1877525;Male;70;North America;United States;California
1877532;Female;45;North America;United States;Ohio
1877568;Male;55;North America;United States;California
1877744;Female;53;North America;United States;Utah
1877836;Female;52;North America;United States;Kansas
1878087;Male;74;North America;United States;North Carolina
1878163;Female;39;North America;United States;Idaho
1878175;Female;60;North America;United States;Florida
1878210;Female;88;North America;United States;Virginia
1878446;Female;24;North America;United States;Wisconsin
1878531;Female;89;North America;United States;New Jersey
1878787;Female;24;North America;United States;Pennsylvania
1878834;Male;77;North America;United States;California
1878939;Female;54;North America;United States;Mississippi
1878966;Female;66;North America;United States;Arkansas
1878983;Male;32;North America;United States;California
1878988;Male;39;North America;United States;Michigan
1879346;Male;29;North America;United States;Pennsylvania
1879578;Female;53;North America;United States;California
1879693;Female;67;North America;United States;Florida
1879735;Female;43;North America;United States;Arizona
1880031;Male;42;North America;United States;North Dakota
1880288;Female;46;North America;United States;Florida
1880406;Male;79;North America;United States;Virginia
1880655;Female;50;North America;United States;Oregon
1880727;Male;25;North America;United States;Idaho
1880784;Female;27;North America;United States;New York
1880923;Female;50;North America;United States;New York
1881107;Male;66;North America;United States;New Jersey
1881517;Female;44;North America;United States;Michigan
1881543;Male;83;North America;United States;Delaware
1881758;Female;80;North America;United States;North Carolina
1882011;Male;67;North America;United States;Tennessee
1882071;Female;80;North America;United States;Illinois
1882274;Male;88;North America;United States;Florida
1882501;Female;39;North America;United States;Virginia
1882504;Male;62;North America;United States;Illinois
1882512;Female;57;North America;United States;Missouri
1882594;Female;40;North America;United States;California
1882911;Male;34;North America;United States;Florida
1882958;Male;83;North America;United States;Mississippi
1883496;Female;79;North America;United States;Connecticut
1883630;Male;37;North America;United States;Oklahoma
1883710;Female;76;North America;United States;Kentucky
1883755;Female;57;North America;United States;California
1883820;Male;84;North America;United States;New York
1883844;Male;61;North America;United States;New Jersey
1883941;Male;29;North America;United States;Louisiana
1883981;Female;38;North America;United States;New York
1884026;Male;87;North America;United States;New York
1884596;Male;27;North America;United States;Ohio
1884616;Female;38;North America;United States;South Carolina
1884663;Female;54;North America;United States;Louisiana
1884718;Male;42;North America;United States;Massachusetts
1884908;Male;71;North America;United States;Pennsylvania
1885023;Female;40;North America;United States;Michigan
1885114;Female;39;North America;United States;Colorado
1885279;Female;53;North America;United States;Michigan
1885351;Male;24;North America;United States;Idaho
1885398;Male;62;North America;United States;Pennsylvania
1885532;Female;54;North America;United States;Minnesota
1885716;Female;86;North America;United States;Tennessee
1885738;Female;30;North America;United States;Maryland
1885765;Male;44;North America;United States;Pennsylvania
1885890;Male;73;North America;United States;Connecticut
1885909;Female;33;North America;United States;Virginia
1885990;Female;73;North America;United States;Missouri
1886071;Male;67;North America;United States;Arkansas
1886283;Female;77;North America;United States;Massachusetts
1886388;Female;69;North America;United States;California
1886594;Male;61;North America;United States;Michigan
1886699;Female;31;North America;United States;Pennsylvania
1886764;Male;27;North America;United States;Ohio
1886776;Female;50;North America;United States;Louisiana
1886932;Female;51;North America;United States;Pennsylvania
1886968;Male;71;North America;United States;Arkansas
1887153;Male;65;North America;United States;Oklahoma
1887180;Female;59;North America;United States;Ohio
1887326;Male;87;North America;United States;California
1887449;Male;60;North America;United States;Ohio
1887539;Female;46;North America;United States;New York
1887604;Male;67;North America;United States;Maryland
1887682;Male;40;North America;United States;Nebraska
1887933;Female;78;North America;United States;South Carolina
1888089;Female;33;North America;United States;Tennessee
1888484;Male;42;North America;United States;Texas
1888531;Male;26;North America;United States;Texas
1888585;Male;53;North America;United States;Florida
1888911;Male;88;North America;United States;Minnesota
1888971;Female;89;North America;United States;California
1889142;Male;88;North America;United States;Washington
1889189;Female;31;North America;United States;Utah
1889224;Male;83;North America;United States;Ohio
1889240;Male;64;North America;United States;Michigan
1889574;Male;78;North America;United States;Tennessee
1889587;Male;29;North America;United States;Kansas
1889635;Male;77;North America;United States;California
1889903;Female;37;North America;United States;Mississippi
1889918;Female;58;North America;United States;Florida
1889963;Female;38;North America;United States;Iowa
1890381;Male;29;North America;United States;Florida
1890413;Male;45;North America;United States;Arkansas
1890640;Female;54;North America;United States;West Virginia
1890777;Female;77;North America;United States;Illinois
1890847;Female;79;North America;United States;Colorado
1891277;Male;32;North America;United States;New York
1891392;Male;47;North America;United States;California
1891465;Female;71;North America;United States;Pennsylvania
1891501;Male;32;North America;United States;Georgia
1891564;Female;49;North America;United States;South Carolina
1891647;Female;76;North America;United States;California
1891818;Male;63;North America;United States;Florida
1891930;Male;28;North America;United States;North Dakota
1891950;Female;68;North America;United States;Pennsylvania
1891992;Male;85;North America;United States;New York
1892189;Female;64;North America;United States;California
1892205;Female;32;North America;United States;California
1892265;Male;67;North America;United States;Texas
1892320;Female;53;North America;United States;Texas
1892367;Female;65;North America;United States;Tennessee
1892488;Male;65;North America;United States;North Carolina
1892614;Male;36;North America;United States;Pennsylvania
1892767;Male;73;North America;United States;New York
1893372;Male;81;North America;United States;Kentucky
1893377;Male;54;North America;United States;Missouri
1893487;Male;73;North America;United States;Nevada
1893526;Male;44;North America;United States;New York
1893682;Male;81;North America;United States;Wisconsin
1893783;Male;43;North America;United States;Mississippi
1893869;Male;75;North America;United States;Mississippi
1894588;Female;47;North America;United States;Alabama
1894779;Female;64;North America;United States;Texas
1894812;Female;24;North America;United States;New Hampshire
1894995;Male;41;North America;United States;Washington
1895173;Female;46;North America;United States;Delaware
1895182;Female;26;North America;United States;Vermont
1895245;Female;29;North America;United States;Georgia
1895594;Male;71;North America;United States;New Jersey
1895637;Female;63;North America;United States;Wisconsin
1895744;Female;44;North America;United States;Virginia
1895963;Female;47;North America;United States;Ohio
1896050;Male;49;North America;United States;Iowa
1896161;Male;57;North America;United States;Nebraska
1896473;Female;83;North America;United States;Michigan
1896531;Male;43;North America;United States;New York
1896611;Male;60;North America;United States;New York
1897043;Male;37;North America;United States;Ohio
1897140;Female;86;North America;United States;Maryland
1897230;Male;56;North America;United States;Massachusetts
1897695;Male;60;North America;United States;Kansas
1897818;Male;40;North America;United States;Oklahoma
1897822;Female;79;North America;United States;Florida
1898056;Male;38;North America;United States;South Dakota
1898417;Female;31;North America;United States;Colorado
1898526;Male;68;North America;United States;Rhode Island
1898765;Female;30;North America;United States;Arkansas
1898949;Male;26;North America;United States;Arizona
1899049;Female;63;North America;United States;Texas
1899152;Male;24;North America;United States;North Carolina
1899416;Male;84;North America;United States;Oklahoma
1899495;Male;84;North America;United States;New Mexico
1899770;Male;71;North America;United States;California
1899782;Male;62;North America;United States;Illinois
1899970;Female;87;North America;United States;Florida
1900139;Female;51;North America;United States;Ohio
1900386;Female;46;North America;United States;Washington
1900664;Female;88;North America;United States;Texas
1900678;Male;71;North America;United States;Michigan
1900738;Male;43;North America;United States;California
1900993;Female;55;North America;United States;Kansas
1901026;Female;65;North America;United States;Alaska
1901076;Male;70;North America;United States;California
1901837;Female;56;North America;United States;Ohio
1901852;Female;85;North America;United States;Connecticut
1901931;Female;73;North America;United States;Oregon
1902278;Female;52;North America;United States;Oklahoma
1902499;Female;66;North America;United States;Illinois
1902593;Male;84;North America;United States;Kansas
1902597;Male;31;North America;United States;Louisiana
1902908;Female;80;North America;United States;Virginia
1902925;Male;51;North America;United States;California
1902988;Male;54;North America;United States;Wisconsin
1903707;Male;81;North America;United States;New York
1904257;Female;58;North America;United States;New York
1904291;Female;49;North America;United States;Minnesota
1904309;Male;68;North America;United States;Florida
1904324;Female;79;North America;United States;New York
1904355;Female;27;North America;United States;Florida
1904541;Female;80;North America;United States;Minnesota
1904679;Female;34;North America;United States;Washington
1904946;Male;88;North America;United States;California
1905050;Male;24;North America;United States;Connecticut
1905165;Male;53;North America;United States;New York
1905321;Female;55;North America;United States;Illinois
1905450;Male;48;North America;United States;Ohio
1905463;Male;46;North America;United States;Nevada
1905541;Female;43;North America;United States;Ohio
1905578;Male;71;North America;United States;Kentucky
1906314;Male;33;North America;United States;New York
1906497;Male;74;North America;United States;Colorado
1906508;Male;49;North America;United States;California
1906549;Female;28;North America;United States;Michigan
1906639;Female;61;North America;United States;Michigan
1906758;Male;40;North America;United States;Illinois
1906975;Male;41;North America;United States;Nebraska
1907334;Male;74;North America;United States;New York
1907354;Male;57;North America;United States;Kansas
1907494;Male;47;North America;United States;Massachusetts
1907810;Female;79;North America;United States;California
1907899;Female;33;North America;United States;Virginia
1907935;Female;78;North America;United States;New Mexico
1908058;Female;43;North America;United States;Illinois
1908175;Female;45;North America;United States;New Jersey
1908428;Male;79;North America;United States;California
1908686;Female;35;North America;United States;New York
1908736;Male;37;North America;United States;Illinois
1908738;Male;90;North America;United States;Georgia
1908813;Female;76;North America;United States;Texas
1908818;Female;79;North America;United States;Florida
1908923;Female;63;North America;United States;Florida
1908997;Male;32;North America;United States;Texas
1909007;Male;67;North America;United States;California
1909047;Female;47;North America;United States;Kansas
1909198;Female;56;North America;United States;California
1909290;Male;70;North America;United States;Maryland
1909376;Male;24;North America;United States;Wyoming
1909425;Male;68;North America;United States;Minnesota
1909470;Female;83;North America;United States;New York
1909555;Male;51;North America;United States;Kansas
1909574;Male;71;North America;United States;Massachusetts
1909588;Female;83;North America;United States;Ohio
1909589;Female;65;North America;United States;Texas
1909638;Male;73;North America;United States;Virginia
1909649;Female;35;North America;United States;Georgia
1910016;Female;73;North America;United States;Maryland
1910024;Male;57;North America;United States;Michigan
1910322;Male;82;North America;United States;Wyoming
1910347;Male;72;North America;United States;Texas
1910529;Female;34;North America;United States;Texas
1910546;Female;70;North America;United States;New York
1910557;Male;87;North America;United States;Wisconsin
1910709;Male;56;North America;United States;New York
1910821;Female;70;North America;United States;California
1910912;Female;28;North America;United States;Pennsylvania
1910935;Female;38;North America;United States;Idaho
1911030;Female;33;North America;United States;California
1911080;Female;55;North America;United States;Connecticut
1911270;Female;26;North America;United States;Maryland
1911371;Male;73;North America;United States;Oklahoma
1911482;Male;69;North America;United States;Kentucky
1911567;Female;65;North America;United States;California
1911774;Female;46;North America;United States;Nebraska
1911986;Female;43;North America;United States;Virginia
1912106;Male;28;North America;United States;Michigan
1912287;Female;53;North America;United States;Oklahoma
1912515;Male;72;North America;United States;New Jersey
1912666;Female;50;North America;United States;Maryland
1912774;Male;59;North America;United States;Louisiana
1912902;Male;43;North America;United States;Missouri
1913004;Female;89;North America;United States;Pennsylvania
1913013;Female;75;North America;United States;Florida
1913401;Male;39;North America;United States;New York
1913410;Male;81;North America;United States;Washington
1913981;Female;57;North America;United States;Oklahoma
1914029;Female;75;North America;United States;Florida
1914066;Female;24;North America;United States;Maryland
1914255;Male;77;North America;United States;Missouri
1914297;Female;36;North America;United States;Illinois
1914379;Female;25;North America;United States;Kentucky
1914411;Male;56;North America;United States;New Mexico
1914473;Female;70;North America;United States;Missouri
1914491;Female;82;North America;United States;Florida
1914533;Male;70;North America;United States;Michigan
1914720;Female;23;North America;United States;Alabama
1914795;Male;70;North America;United States;Minnesota
1914860;Female;66;North America;United States;Minnesota
1914968;Male;31;North America;United States;Texas
1915107;Male;88;North America;United States;North Carolina
1915155;Male;29;North America;United States;Minnesota
1915156;Female;66;North America;United States;Virginia
1915291;Male;76;North America;United States;Georgia
1915613;Male;60;North America;United States;Texas
1915620;Female;42;North America;United States;Texas
1915763;Male;65;North America;United States;Minnesota
1915783;Male;83;North America;United States;Oklahoma
1915808;Female;75;North America;United States;Colorado
1915871;Female;75;North America;United States;Arkansas
1916216;Female;42;North America;United States;California
1916439;Female;74;North America;United States;Virginia
1916463;Female;41;North America;United States;New Jersey
1916479;Female;34;North America;United States;Indiana
1916541;Female;87;North America;United States;Virginia
1916704;Female;53;North America;United States;Massachusetts
1916734;Male;71;North America;United States;Michigan
1916770;Female;70;North America;United States;Texas
1916780;Female;56;North America;United States;Minnesota
1916927;Female;59;North America;United States;Minnesota
1916988;Male;35;North America;United States;Florida
1917006;Female;34;North America;United States;Florida
1917635;Male;49;North America;United States;New York
1917684;Female;87;North America;United States;New York
1917764;Male;62;North America;United States;Georgia
1918030;Male;23;North America;United States;Louisiana
1918103;Female;90;North America;United States;Florida
1918131;Female;68;North America;United States;Maryland
1918152;Male;39;North America;United States;Illinois
1918233;Female;73;North America;United States;New Jersey
1918342;Male;40;North America;United States;Virginia
1918496;Male;75;North America;United States;Oklahoma
1918687;Male;42;North America;United States;North Carolina
1918775;Male;79;North America;United States;North Carolina
1918788;Male;78;North America;United States;Michigan
1918814;Female;32;North America;United States;Minnesota
1918817;Male;36;North America;United States;New York
1918928;Male;86;North America;United States;New Jersey
1918941;Male;83;North America;United States;Maryland
1918975;Female;33;North America;United States;Washington
1919042;Male;74;North America;United States;Florida
1919139;Male;44;North America;United States;California
1919414;Male;29;North America;United States;Indiana
1919557;Female;79;North America;United States;South Carolina
1919773;Female;65;North America;United States;California
1919833;Male;59;North America;United States;Washington DC
1919938;Male;34;North America;United States;Pennsylvania
1920061;Female;69;North America;United States;New York
1920064;Female;41;North America;United States;California
1920128;Male;81;North America;United States;Rhode Island
1920224;Female;23;North America;United States;Minnesota
1920351;Female;76;North America;United States;New York
1920357;Female;24;North America;United States;Illinois
1920940;Female;63;North America;United States;Virginia
1921349;Male;76;North America;United States;California
1921614;Male;42;North America;United States;Connecticut
1921651;Male;55;North America;United States;Washington
1921662;Male;31;North America;United States;California
1921710;Female;35;North America;United States;California
1921829;Male;84;North America;United States;New York
1921863;Female;79;North America;United States;Virginia
1921955;Male;54;North America;United States;Texas
1922254;Male;68;North America;United States;Oklahoma
1922310;Male;54;North America;United States;Florida
1922715;Male;69;North America;United States;Oregon
1922950;Female;58;North America;United States;North Carolina
1923045;Female;44;North America;United States;Massachusetts
1923233;Male;24;North America;United States;North Carolina
1923285;Female;61;North America;United States;New York
1923443;Female;49;North America;United States;Florida
1923504;Male;39;North America;United States;Vermont
1923520;Male;76;North America;United States;Missouri
1923526;Female;74;North America;United States;Illinois
1923558;Female;30;North America;United States;Louisiana
1923575;Male;56;North America;United States;California
1923883;Male;34;North America;United States;Florida
1924329;Male;69;North America;United States;Texas
1924439;Male;57;North America;United States;Virginia
1924461;Male;29;North America;United States;Texas
1924622;Female;77;North America;United States;Wisconsin
1924810;Male;86;North America;United States;Arizona
1924885;Female;43;North America;United States;New Jersey
1924903;Female;84;North America;United States;California
1924985;Female;48;North America;United States;New Jersey
1925368;Female;28;North America;United States;North Carolina
1925694;Male;84;North America;United States;Minnesota
1925771;Female;90;North America;United States;Georgia
1925886;Male;54;North America;United States;Virginia
1925959;Male;45;North America;United States;Pennsylvania
1926067;Male;47;North America;United States;California
1926176;Male;51;North America;United States;Pennsylvania
1926326;Male;89;North America;United States;New York
1926362;Male;47;North America;United States;New York
1926364;Female;67;North America;United States;Ohio
1926487;Female;83;North America;United States;Oklahoma
1926512;Female;80;North America;United States;Connecticut
1926792;Female;87;North America;United States;New Jersey
1927194;Female;85;North America;United States;West Virginia
1927276;Male;52;North America;United States;Massachusetts
1927481;Female;27;North America;United States;California
1927482;Male;36;North America;United States;Ohio
1927617;Female;51;North America;United States;Georgia
1927703;Female;27;North America;United States;Missouri
1927946;Male;26;North America;United States;Alabama
1928016;Female;48;North America;United States;Ohio
1928399;Female;29;North America;United States;Illinois
1928421;Male;83;North America;United States;Missouri
1928459;Female;60;North America;United States;Ohio
1928466;Male;67;North America;United States;Pennsylvania
1928617;Male;30;North America;United States;Vermont
1928655;Male;62;North America;United States;Arizona
1928849;Male;57;North America;United States;New York
1929193;Male;79;North America;United States;Pennsylvania
1929255;Female;51;North America;United States;Pennsylvania
1929334;Female;85;North America;United States;Texas
1929402;Male;81;North America;United States;North Dakota
1929429;Male;29;North America;United States;Tennessee
1929451;Male;29;North America;United States;Illinois
1929478;Male;73;North America;United States;Virginia
1929549;Female;87;North America;United States;Oklahoma
1929593;Male;83;North America;United States;Massachusetts
1929631;Female;88;North America;United States;California
1929743;Male;35;North America;United States;Tennessee
1929786;Male;68;North America;United States;New York
1929845;Female;25;North America;United States;North Carolina
1929971;Female;40;North America;United States;Missouri
1930107;Male;75;North America;United States;Washington
1930125;Male;88;North America;United States;Ohio
1930205;Male;57;North America;United States;Virginia
1930311;Male;29;North America;United States;Florida
1930372;Male;65;North America;United States;Florida
1930384;Female;53;North America;United States;Idaho
1930719;Female;79;North America;United States;Alabama
1930815;Female;86;North America;United States;North Carolina
1930860;Female;77;North America;United States;Kentucky
1930960;Female;77;North America;United States;Illinois
1931096;Male;64;North America;United States;Illinois
1931347;Female;86;North America;United States;Florida
1931400;Male;79;North America;United States;Kansas
1931445;Female;62;North America;United States;Maryland
1931525;Male;81;North America;United States;Michigan
1931904;Male;27;North America;United States;Virginia
1932022;Male;38;North America;United States;North Carolina
1932072;Male;72;North America;United States;Alabama
1932228;Male;64;North America;United States;Texas
1932334;Female;44;North America;United States;Ohio
1932412;Female;77;North America;United States;Missouri
1932419;Female;45;North America;United States;Vermont
1932536;Female;55;North America;United States;Idaho
1932733;Male;90;North America;United States;Arizona
1932745;Male;78;North America;United States;California
1932808;Male;39;North America;United States;Maryland
1932888;Male;53;North America;United States;Texas
1933265;Female;29;North America;United States;Tennessee
1933298;Female;36;North America;United States;Washington
1933319;Female;45;North America;United States;Texas
1933399;Female;67;North America;United States;Texas
1933414;Female;78;North America;United States;New Jersey
1933488;Female;71;North America;United States;Delaware
1933513;Female;49;North America;United States;California
1933782;Male;45;North America;United States;Louisiana
1933886;Male;49;North America;United States;Florida
1933910;Male;25;North America;United States;Texas
1934436;Male;32;North America;United States;New York
1934470;Female;41;North America;United States;New York
1934726;Male;33;North America;United States;Virginia
1934815;Male;71;North America;United States;Texas
1934859;Male;75;North America;United States;Illinois
1934862;Male;44;North America;United States;Alabama
1934889;Female;75;North America;United States;California
1935094;Male;47;North America;United States;California
1935224;Male;36;North America;United States;California
1935610;Female;48;North America;United States;Rhode Island
1935843;Male;43;North America;United States;California
1935954;Female;36;North America;United States;Missouri
1936191;Female;40;North America;United States;New York
1936262;Male;34;North America;United States;Illinois
1936343;Female;33;North America;United States;Oklahoma
1936378;Male;50;North America;United States;Connecticut
1936527;Male;47;North America;United States;North Carolina
1936759;Female;55;North America;United States;Georgia
